time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1982-12-29T14:09:41.670Z,9.059,54.186,10,4.9,mb,,,,1.2,us,usp0001rvb,2014-11-07T00:32:23.250Z,
1982-12-29T14:05:41.210Z,14.92,120.353,109.5,5.4,mb,,,,1.1,us,usp0001rva,2016-11-10T00:19:10.005Z,
1982-12-29T13:15:01.720Z,10.913,-86.762,33,4.6,mb,,,,0.8,us,usp0001rv9,2014-11-07T00:32:23.192Z,
1982-12-29T12:17:46.180Z,33.732,139.333,25.8,5.3,mb,,,,0.9,us,usp0001rv8,2014-11-07T00:32:23.177Z,
1982-12-29T11:06:25.850Z,14.405,-91.603,84.6,4.7,mb,,,,1.2,us,usp0001rv6,2014-11-07T00:32:23.168Z,
1982-12-29T10:09:25.100Z,47.6918333,-122.678,18.663,2.9,md,25,44,,0.07,uw,uw10149098,2016-07-24T22:52:57.980Z,
1982-12-29T09:54:05.980Z,32.49,-115.545,5.979,2.9,mc,0,211,,0.55,ci,ci500668,2016-02-03T03:41:19.320Z,
1982-12-29T08:47:42.400Z,33.706,139.373,33,4.9,mb,,,,1.3,us,usp0001rv2,2014-11-07T00:32:23.156Z,
1982-12-29T07:57:24.090Z,42.891,-2.202,10,2.8,ml,,,,0.9,us,usp0001rv0,2014-11-07T00:32:23.153Z,
1982-12-29T07:04:22.730Z,11.168,-86.443,62.8,4.8,mb,,,,1.1,us,usp0001ruz,2014-11-07T00:32:23.150Z,
1982-12-29T07:02:31.460Z,33.763,139.336,19,5.5,mb,,,,1.1,us,usp0001ruy,2016-11-10T00:19:10.630Z,
1982-12-29T04:39:49.620Z,-34.053,-178.361,33,4.8,mb,,,,1.5,us,usp0001rux,2014-11-07T00:32:23.123Z,
1982-12-29T04:34:19.810Z,64.019,-149.757,14.4,3.5,ml,,,,0.6,us,usp0001ruw,2014-11-07T00:32:23.121Z,
1982-12-29T04:33:02.680Z,35.886,141.526,41,4.6,mb,,,,1.1,us,usp0001ruv,2014-11-07T00:32:23.119Z,
1982-12-29T00:10:55.360Z,-17.674,-177.494,423.4,5,mb,,,,1.1,us,usp0001rur,2014-11-07T00:32:23.106Z,
